rateRowId,sro,name_hi,name_en,slug,override_en
sadar-s310,sadar,बहारगंज,Baharganj,baharganj,
sadar-s311,sadar,बहू बाजार,Bahu Bajar,bahu-bajar,
sadar-s312,sadar,बहेलिया टोला (अवधखास),Baheliya Tola (Awadhkhas),baheliya-tola-awadhkhas,
sadar-s313,sadar,बहेलिया टोला (हैदरगंज),Baheliya Tola (Haidarganj),baheliya-tola-haidarganj,
sadar-s314,sadar,बहोरनपुर,Bahoranpur,bahoranpur,
sadar-s315,sadar,बाग फरहदबक्श,Bag Farhadbaksh,bag-farhadbaksh,
sadar-s316,sadar,बाग बिजैसी,Bag Bijaisi,bag-bijaisi,
sadar-s317,sadar,बाजार मिर्जा अली बेग,Bajar Mirja Ali Beg,bajar-mirja-ali-beg,
sadar-s318,sadar,बाबू बाजार,Babu Bajar,babu-bajar,
sadar-s319,sadar,बारा पत्थर,Bara Patthar,bara-patthar,
sadar-s320,sadar,बालकराम कालोनी,Balakram Kaloni,balakram-kaloni,
sadar-s321,sadar,बाल्दा,Balda,balda,
sadar-s322,sadar,बासूपुरसिरसा जयसिंह,Basupursirsa Jaysinh,basupursirsa-jaysinh,
sadar-s323,sadar,बिरौली,Birauli,birauli,
sadar-s324,sadar,बीकापुर,Bikapur,bikapur,
sadar-s325,sadar,बीरशाह पुर,Birshah Pur,birshah-pur,
sadar-s326,sadar,बुचनीगंज,Buchniganj,buchniganj,
sadar-s327,sadar,बेगमगंज गढ़ैया,Begamganj Garhaiya,begamganj-garhaiya,
sadar-s328,sadar,बेगमगंज मकबरा,Begamganj Makabra,begamganj-makabra,
sadar-s329,sadar,बेगमपुरा,Begampura,begampura,
sadar-s330,sadar,बेगमागंज मांझा,Begmaganj Manjha,begmaganj-manjha,
sadar-s331,sadar,बेनवा,Benwa,benwa,
sadar-s332,sadar,बेनीगंज,Beniganj,beniganj,
sadar-s333,sadar,बेनीपुर,Benipur,benipur,
sadar-s334,sadar,बेरा,Bera,bera,
sadar-s335,sadar,बेलवारी खान,Belwari Khan,belwari-khan,
sadar-s336,sadar,बैराक पुरा,Bairak Pura,bairak-pura,
sadar-s337,sadar,बैसिंह,Baisinh,baisinh,
sadar-s338,sadar,बैहारी,Baihari,baihari,
sadar-s339,sadar,बोधीपुर,Bodhipur,bodhipur,
sadar-s340,sadar,ब्रहम कुण्ड,Braham Kund,braham-kund,
sadar-s341,sadar,ब्राहमण टोला,Brahman Tola,brahman-tola,
sadar-s342,sadar,भगवाभीट,Bhagwabhit,bhagwabhit,
sadar-s343,sadar,भदोखर,Bhadokhar,bhadokhar,
sadar-s344,sadar,भदौली खुर्द,Bhadauli Khurd,bhadauli-khurd,
sadar-s345,sadar,भदौली बुजुर्ग,Bhadauli Bujurg,bhadauli-bujurg,
sadar-s346,sadar,भरतपुरी कालोनी,Bharatpuri Kaloni,bharatpuri-kaloni,
sadar-s347,sadar,भिटौरा,Bhitaura,bhitaura,
sadar-s348,sadar,भीखापुर,Bhikhapur,bhikhapur,
sadar-s349,sadar,भैरीपुर उपरहार,Bhairipur Uparhar,bhairipur-uparhar,
sadar-s350,sadar,भैरीपुर मांझा,Bhairipur Manjha,bhairipur-manjha,
sadar-s351,sadar,भोया,Bhoya,bhoya,
sadar-s352,sadar,मक्खापुर,Makkhapur,makkhapur,
sadar-s353,sadar,मछरहटा(मछली बाजार),Machhrahta(Machhli Bajar),machhrahta-machhli-bajar,
sadar-s354,sadar,मछुवाना,Machhuwana,machhuwana,
sadar-s355,sadar,मड़ना उपरहार,Marna Uparhar,marna-uparhar,
sadar-s356,sadar,मड़ना मांझा,Marna Manjha,marna-manjha,
sadar-s357,sadar,मदरहिया,Madarhiya,madarhiya,
sadar-s358,sadar,मयाभीखी,Mayabhikhi,mayabhikhi,
sadar-s359,sadar,मलखानपुर,Malkhanpur,malkhanpur,
sadar-s360,sadar,मलिक पट्टी,Malik Patti,malik-patti,
sadar-s361,sadar,मलिकपुर,Malikpur,malikpur,
sadar-s362,sadar,मस्तान का पुरवा,Mastan Ka Purwa,mastan-ka-purwa,
sadar-s363,sadar,महाजनी टोला,Mahajni Tola,mahajni-tola,
sadar-s364,sadar,महिमापुर,Mahimapur,mahimapur,
sadar-s365,sadar,महेशपुर,Maheshpur,maheshpur,
sadar-s366,sadar,माझा आलापुर,Majha Alapur,majha-alapur,
sadar-s367,sadar,माझा जमथरा,Majha Jamathra,majha-jamathra,
sadar-s368,sadar,माझा पिपरी संग्राम,Majha Pipri Sangram,majha-pipri-sangram,
sadar-s369,sadar,माझा पूरे चेतन,Majha Pure Chetan,majha-pure-chetan,
sadar-s370,sadar,माझा रसूलपुर दोयम,Majha Rasulpur Doyam,majha-rasulpur-doyam,
sadar-s371,sadar,माझा सलेमपुर,Majha Salempur,majha-salempur,
sadar-s372,sadar,माझामूडाडीहबस्ती,Majhamudadihbasti,majhamudadihbasti,
sadar-s373,sadar,मांझामूडाडीहाफैजाबाद,Manjhamudadihafaijabad,manjhamudadihafaijabad,
sadar-s374,sadar,मांझारामपुरक़ानूनगो,Manjharampurqanungo,manjharampurqanungo,
sadar-s375,sadar,मातगैड़,Matgair,matgair,
sadar-s376,sadar,मानापारा,Manapara,manapara,
sadar-s377,sadar,माहताबबाग,Mahtabbag,mahtabbag,
sadar-s378,sadar,मित्रसेनपुर,Mitrasenpur,mitrasenpur,
sadar-s379,sadar,मियांगंज,Miyanganj,miyanganj,
sadar-s380,sadar,मिर्जापुर माफी,Mirjapur Mafi,mirjapur-mafi,
sadar-s381,sadar,मिर्जापुर शमसुद्दीनपुर,Mirjapur Shamsuddinpur,mirjapur-shamsuddinpur,
sadar-s382,sadar,मिश्राना,Mishrana,mishrana,
sadar-s383,sadar,मीरापुर डेराबीबी,Mirapur Derabibi,mirapur-derabibi,
sadar-s384,sadar,मीरापुर द्वाबा उपरहार,Mirapur Dwaba Uparhar,mirapur-dwaba-uparhar,
sadar-s385,sadar,मीरापुर द्वाबा मांझा,Mirapur Dwaba Manjha,mirapur-dwaba-manjha,
sadar-s386,sadar,मीरापुर बुलन्दी,Mirapur Bulandi,mirapur-bulandi,
sadar-s387,sadar,मुकेरी टोला,Mukeri Tola,mukeri-tola,
sadar-s388,sadar,मुखर्जी हाट,Mukharji Hat,mukharji-hat,
sadar-s389,sadar,मुगलपुरा,Mugalpura,mugalpura-awadh-khas,
sadar-s390,sadar,मुगलपुरा,Mugalpura,mugalpura-haidarganj,
sadar-s391,sadar,मुराई टोला (कोटरामचन्दर),Murai Tola (Kotramchandar),murai-tola-kotramchandar,
sadar-s392,sadar,मुराई टोला (हैदरगंज),Murai Tola (Haidarganj),murai-tola-haidarganj,
sadar-s393,sadar,मुरावन टोला,Murawan Tola,murawan-tola,
sadar-s394,sadar,मेदनीपुर,Mednipur,mednipur,
sadar-s395,sadar,मैनपुर,Mainpur,mainpur,
sadar-s396,sadar,मोची टोला,Mochi Tola,mochi-tola,
sadar-s397,sadar,मोती मस्जिद,Moti Masjid,moti-masjid,
sadar-s398,sadar,मोतीबाग,Motibag,motibag,
sadar-s399,sadar,मोदरा,Modra,modra,
sadar-s400,sadar,मोदहा सरपतिया,Modha Saraptiya,modha-saraptiya,
sadar-s401,sadar,मोहतरिम नगर उपरहार,Mohatrim Nagar Uparhar,mohatrim-nagar-uparhar,
sadar-s402,sadar,मोहतरिम नगर मांझा,Mohatrim Nagar Manjha,mohatrim-nagar-manjha,
sadar-s403,sadar,मोहत्सिम पुर,Mohatsim Pur,mohatsim-pur,
sadar-s404,sadar,मोहम्मदपुर कस्बा,Mohammadpur Kasba,mohammadpur-kasba,
sadar-s405,sadar,मोहम्मद पनाह का हाता,Mohammad Panah Ka Hata,mohammad-panah-ka-hata,
sadar-s406,sadar,मोहर्रमपुर आरती,Moharrampur Arti,moharrampur-arti,
sadar-s407,sadar,रकौरा,Rakaura,rakaura,
sadar-s408,sadar,रघुनाथपुर,Raghunathpur,raghunathpur,
sadar-s409,sadar,रजपलिया,Rajapliya,rajapliya,
sadar-s410,sadar,रतनपुर,Ratanpur,ratanpur,
sadar-s411,sadar,रमना,Ramna,ramna,
sadar-s412,sadar,रमना आ0योजना(वि0प्रा),Ramna A0yojna(Vi0pra),ramna-a0yojna-vi0pra,
sadar-s413,sadar,रसड़ा,Rasra,rasra,
sadar-s414,sadar,रसूलपुर प्रथम,Rasulpur Pratham,rasulpur-pratham,
sadar-s415,sadar,रसूलाबाद,Rasulabad,rasulabad,
sadar-s416,sadar,रहीमपुर दुगवा,Rahimpur Dugwa,rahimpur-dugwa,
sadar-s417,sadar,राजघाट,Rajghat,rajghat,
sadar-s418,sadar,राजघाट वि0 प्राधि0 आवासीय योजना,Rajghat Vi0 Pradhi0 Awasiy Yojna,rajghat-vi0-pradhi0-awasiy-yojna,
sadar-s419,sadar,राजागली,Rajagli,rajagli,
sadar-s420,sadar,राजापुर,Rajapur,rajapur,
sadar-s421,sadar,राजेपुर उपरहार,Rajepur Uparhar,rajepur-uparhar,
sadar-s422,sadar,राजेपुर माझा,Rajepur Majha,rajepur-majha,
sadar-s423,sadar,राठ हवेली,Rath Haveli,rath-haveli,
sadar-s424,sadar,रानी बाजार,Rani Bajar,rani-bajar,
sadar-s425,sadar,रानोपाली ANP,Ranopali ANP,ranopali-anp,
sadar-s426,sadar,रानोपाली BNP,Ranopali BNP,ranopali-bnp,
sadar-s427,sadar,राम नगर,Ram Nagar,ram-nagar,
sadar-s428,sadar,राम नगर छावनी,Ram Nagar Chhavni,ram-nagar-chhavni,
sadar-s429,sadar,रामकोट,Ramkot,ramkot,
sadar-s430,sadar,रामघाट,Ramghat,ramghat,
sadar-s431,sadar,रामदत्तपुर अटरांवा,Ramdattpur Atranwa,ramdattpur-atranwa,
sadar-s432,sadar,रामनगरमिश्रौली बाहर,Ramangarmishrauli Bahar,ramangarmishrauli-bahar,
sadar-s433,sadar,रामनगरमिश्रौलीANP,RamangarmishrauliANP,ramangarmishraulianp,
sadar-s434,sadar,रामपुर पुवारी उपरहार,Rampur Puwari Uparhar,rampur-puwari-uparhar,
sadar-s435,sadar,रामपुर पुवारी मांझा,Rampur Puwari Manjha,rampur-puwari-manjha,
sadar-s436,sadar,रामपुर बुजुर्ग,Rampur Bujurg,rampur-bujurg,
sadar-s437,sadar,रामपुर बैहारी,Rampur Baihari,rampur-baihari,
sadar-s438,sadar,रामपुर मया,Rampur Maya,rampur-maya,
sadar-s439,sadar,रामपुर सरधा,Rampur Sardha,rampur-sardha,
sadar-s440,sadar,रामपुर हलवारा उपरहा,Rampur Halwara Uparha,rampur-halwara-uparha,
sadar-s441,sadar,रामपुर हलवारा मांझा,Rampur Halwara Manjha,rampur-halwara-manjha,
sadar-s442,sadar,रामपैडी,Rampaidi,rampaidi,
sadar-s443,sadar,रामापुर,Ramapur,ramapur,
sadar-s444,sadar,रायगंज,Rayganj,rayganj,
sadar-s445,sadar,रिकाबगंज,Rikabganj,rikabganj,
sadar-s446,sadar,रिफ्यूजी मार्केट,Rifyuji Market,rifyuji-market,
sadar-s447,sadar,रीडगंज,Reedganj,reedganj,
sadar-s448,sadar,रुदौलिया,Rudauliya,rudauliya,
sadar-s449,sadar,रुहियावां,Ruhiyawan,ruhiyawan,
sadar-s450,sadar,रेतिया मुहल्ला,Retiya Muhalla,retiya-muhalla,
sadar-s451,sadar,रेवरी,Revri,revri,
sadar-s452,sadar,रेहड़ी,Rehri,rehri,
sadar-s453,sadar,रोशननगर,Roshannagar,roshannagar,
sadar-s454,sadar,रोहिणी आ0योजना(वि0प्रा0),Rohini A0yojna(Vi0pra0),rohini-a0yojna-vi0pra0,
sadar-s455,sadar,रौवा लोहंगपुर,Rauwa Lohangpur,rauwa-lohangpur,
sadar-s456,sadar,लक्ष्मणघाट,Lakshmanghat,lakshmanghat,
sadar-s457,sadar,लक्ष्मणपुरी कालोनी,Lakshmanpuri Kaloni,lakshmanpuri-kaloni,
sadar-s458,sadar,लक्ष्मीदास पुर,Lakshmidas Pur,lakshmidas-pur,
sadar-s459,sadar,लवकुश नगर,Lavkush Nagar,lavkush-nagar,
sadar-s460,sadar,लालकुर्ती बाजार,Lalkurti Bajar,lalkurti-bajar,
sadar-s461,sadar,लालपुर उपरहार,Lalpur Uparhar,lalpur-uparhar,
sadar-s462,sadar,लालपुर मांझा,Lalpur Manjha,lalpur-manjha,
sadar-s463,sadar,लालबाग,Lalbag,lalbag,
sadar-s464,sadar,लालबाग नई कालानी,Lalbag Nai Kalani,lalbag-nai-kalani,
sadar-s465,sadar,लोनिया टोला,Loniya Tola,loniya-tola,
sadar-s466,sadar,लोहिया बाजार,Lohiya Bajar,lohiya-bajar,
sadar-s467,sadar,वजीरगंज,Wajirganj,wajirganj,
sadar-s468,sadar,वजीरगंज जप्ती,Wajirganj Japti,wajirganj-japti,
sadar-s469,sadar,वर्मा कालोनी,Warma Kaloni,warma-kaloni,
sadar-s470,sadar,वशिष्ठकुण्ड,Washishthakund,washishthakund,
sadar-s471,sadar,वाजपेयी पुरम्,Wajpeyi Puram,wajpeyi-puram,
sadar-s472,sadar,वासुदेव घाट,Wasudev Ghat,wasudev-ghat,
sadar-s473,sadar,वाहन पार्किंग व्या0योजना(वि0प्रा),Wahan Parking Vya0yojna(Vi0pra),wahan-parking-vya0yojna-vi0pra,
sadar-s474,sadar,विद्याकुण्ड,Vidyakund,vidyakund,
sadar-s475,sadar,विभीषण कुण्ड,Vibhishan Kund,vibhishan-kund,
sadar-s476,sadar,वेरासपुर,Veraspur,veraspur,
sadar-s477,sadar,वैदेही नगर कालोनी,Vaidehi Nagar Kaloni,vaidehi-nagar-kaloni,
sadar-s478,sadar,वैभव काप्प्लेक्स व्या0योजना(वि0प्रा),Vaibhav Kappleks Vya0yojna(Vi0pra),vaibhav-kappleks-vya0yojna-vi0pra,
sadar-s479,sadar,शंकरगढ,Shankargadh,shankargadh,
sadar-s480,sadar,शक्ति नगर कालोनी,Shakti Nagar Kaloni,shakti-nagar-kaloni,
sadar-s481,sadar,शक्ति बिहार कालोनी,Shakti Bihar Kaloni,shakti-bihar-kaloni,
sadar-s482,sadar,शान्तीपुर,Shantipur,shantipur,
sadar-s483,sadar,शास्त्री नगर,Shastri Nagar,shastri-nagar,
sadar-s484,sadar,शाहजंहापुर,Shahjanhapur,shahjanhapur,
sadar-s485,sadar,शाहनेवाजपुरउपरहार,Shahnewajpurauparhar,shahnewajpurauparhar,
sadar-s486,sadar,शाहनेवाजपुरमांझा,Shahnewajpurmanjha,shahnewajpurmanjha,
sadar-s487,sadar,शिवदासपुर,Shivdaspur,shivdaspur,
sadar-s488,sadar,शेरजंग बाजार,Sherjang Bajar,sherjang-bajar,
sadar-s489,sadar,शेरवा उपरहार,Sherwa Uparhar,sherwa-uparhar,
sadar-s490,sadar,शेरवा मांझा,Sherwa Manjha,sherwa-manjha,
sadar-s491,sadar,शोलापुरी,Sholapuri,sholapuri,
sadar-s492,sadar,श्यामा सदन,Shyama Sadan,shyama-sadan,
sadar-s493,sadar,श्रृंगार हाट,Shrringar Hat,shrringar-hat,
sadar-s494,sadar,सआदत अली की छावनी,Saadat Ali Ki Chhavni,saadat-ali-ki-chhavni,
sadar-s495,sadar,सदर बाजार,Sadar Bajar,sadar-bajar,
sadar-s496,sadar,सनेथू,Sanethu,sanethu,
sadar-s497,sadar,सप्त सागर,Sapt Sagar,sapt-sagar,
sadar-s498,sadar,सब्जी मण्डी चौक,Sabji Mandi Chauk,sabji-mandi-chauk,
sadar-s499,sadar,समदा,Samda,samda,
sadar-s500,sadar,समन्था,Samantha,samantha,
sadar-s501,sadar,समाहा खुर्द,Samaha Khurd,samaha-khurd,
sadar-s502,sadar,समाहाकला,Samahakala,samahakala,
sadar-s503,sadar,समैसा,Samaisa,samaisa,
sadar-s504,sadar,सरयू बिहार आ0योजना(वि0प्रा0),Saryu Bihar A0yojna(Vi0pra0),saryu-bihar-a0yojna-vi0pra0,
sadar-s505,sadar,सरस्वतीपुरम कालोनी,Saraswatipuram Kaloni,saraswatipuram-kaloni,
sadar-s506,sadar,सराय चैमल,Saray Chaimal,saray-chaimal,
sadar-s507,sadar,सराय बैरीसाल,Saray Bairisal,saray-bairisal,
sadar-s508,sadar,सराय यूनुस,Saray Yunus,saray-yunus,
sadar-s509,sadar,सराय सागर,Saray Sagar,saray-sagar,
sadar-s510,sadar,सरायरासी उपरहार,Sarayrasi Uparhar,sarayrasi-uparhar,
sadar-s511,sadar,सरायरासी मांझा,Sarayrasi Manjha,sarayrasi-manjha,
sadar-s512,sadar,सरेठी,Sarethi,sarethi,
sadar-s513,sadar,सरैया,Saraiya,saraiya,
sadar-s514,sadar,सरैया रेवरी,Saraiya Revri,saraiya-revri,
sadar-s515,sadar,सलारपुर,Salarpur,salarpur,
sadar-s516,sadar,सहनवां,Sahanwan,sahanwan,
sadar-s517,sadar,सहादतगंज,Sahadatganj,sahadatganj,
sadar-s518,sadar,साकेतपुरी व्यावसायिक योजना वि0प्रा0,Saketpuri Vyavsayik Yojna Vi0pra0,saketpuri-vyavsayik-yojna-vi0pra0,
sadar-s519,sadar,साकेतपुरी आवासीय योजना वि0प्रा0,Saketpuri Awasiy Yojna Vi0pra0,saketpuri-awasiy-yojna-vi0pra0,
sadar-s520,sadar,सारंगपुर,Sarangpur,sarangpur,
sadar-s521,sadar,साहबगंज,Sahabganj,sahabganj,
sadar-s522,sadar,सिरसिण्डा,Sirsinda,sirsinda,
sadar-s523,sadar,सिलौनी,Silauni,silauni,
sadar-s524,sadar,सिविल लाइन्स,Civil Lines,civil-lines,
sadar-s525,sadar,सीता कुण्ड,Sita Kund,sita-kund,
sadar-s526,sadar,सुक्खापुर इटौरा,Sukkhapur Itaura,sukkhapur-itaura,
sadar-s527,sadar,सुतहटी,Sutahti,sutahti,
sadar-s528,sadar,सुबटहा,Subatha,subatha,
sadar-s529,sadar,सुबहटी,Subahti,subahti,
sadar-s530,sadar,सुभाष नगर,Subhash Nagar,subhash-nagar,
sadar-s531,sadar,सुरसरि कालोनी,Surasri Kaloni,surasri-kaloni,
sadar-s532,sadar,सुल्तानपुरबछड़ा ANP,Sultanpurbachhra ANP,sultanpurbachhra-anp,
sadar-s533,sadar,सुल्तानपुरबछड़ा BNP.,Sultanpurbachhra BNP.,sultanpurbachhra-bnp,
sadar-s534,sadar,सैयदबाडा,Saiyadbada,saiyadbada,
sadar-s535,sadar,सोनखरकुण्ड,Sonkharkund,sonkharkund,
sadar-s536,sadar,सोनौरा,Sonaura,sonaura,
sadar-s537,sadar,स्टेट बैंक कालोनी,Stet Baink Kaloni,stet-baink-kaloni,
sadar-s538,sadar,स्फटिक शिला,Sfatik Shila,sfatik-shila,
sadar-s539,sadar,स्वर्ग द्वार,Swarg Dwar,swarg-dwar,
sadar-s540,sadar,हनुमान कुण्ड,Hanuman Kund,hanuman-kund,
sadar-s541,sadar,हनुमानगढी,Hanumanagdhi,hanumanagdhi,
sadar-s542,sadar,हमदानी कोठी,Hamdani Kothi,hamdani-kothi,
sadar-s543,sadar,हरदी,Hardi,hardi,
sadar-s544,sadar,हरद्वारी बाजार,Haradwari Bajar,haradwari-bajar,
sadar-s545,sadar,हसनू कटरा,Hasnu Katra,hasnu-katra,
sadar-s546,sadar,हाता खुशरू बेग,Hata Khushru Beg,hata-khushru-beg,
sadar-s547,sadar,हाता बसंतअली,Hata Basantaali,hata-basantaali,
sadar-s548,sadar,हांसापुर,Hansapur,hansapur,
sadar-s549,sadar,हैदरगंज,Haidarganj,haidarganj,
sadar-s550,sadar,हैदरपुर,Haidarpur,haidarpur,
sadar-s551,sadar,हैबतपुर,Haibatpur,haibatpur,
sadar-s552,sadar,हैंसा,Hainsa,hainsa,
sadar-s553,sadar,हौसिला नगर कालोनी,Hausila Nagar Kaloni,hausila-nagar-kaloni,
sadar-s554,sadar,ज्ञानापुर,Jnanapur,jnanapur,
sohawal-1001,sohawal,अबनपुर सरोहा,Abanpur Saroha,abanpur-saroha,
sohawal-1002,sohawal,अरथर,Arthar,arthar,
sohawal-1003,sohawal,अगेथुवा,Agethuwa,agethuwa,
sohawal-1004,sohawal,अरूवांवा,Aruwanwa,aruwanwa,
sohawal-1005,sohawal,अमौना,Amauna,amauna,
sohawal-1006,sohawal,अन्तपुर,Antpur,antpur,
sohawal-1007,sohawal,इब्राहिमपुर दिवली उपरहर,Ibrahimpur Divli Uparhar,ibrahimpur-divli-uparhar,
sohawal-1008,sohawal,इब्राहिमपुर दिवली मांझा,Ibrahimpur Divli Manjha,ibrahimpur-divli-manjha,
sohawal-1009,sohawal,इस्माइन नगर सिहोरा उपरहर,Ismain Nagar Sihora Uparhar,ismain-nagar-sihora-uparhar,
sohawal-1010,sohawal,इस्माइन नगर सिहोरा मांझा,Ismain Nagar Sihora Manjha,ismain-nagar-sihora-manjha,
sohawal-1011,sohawal,इब्राहिमपुर कन्दई,Ibrahimpur Kandai,ibrahimpur-kandai,
sohawal-1012,sohawal,उसरू अमौना,Usru Amauna,usru-amauna,
sohawal-1013,sohawal,उचित पुर,Uchit Pur,uchit-pur,
sohawal-1014,sohawal,कन्दैला,Kandaila,kandaila,
sohawal-1015,sohawal,कुरांवा,Kuranwa,kuranwa,
sohawal-1016,sohawal,कादीपुर,Kadipur,kadipur,
sohawal-1017,sohawal,कोटसराय,Kotasray,kotasray,
sohawal-1018,sohawal,कोटडीह सरैया,Kotdih Saraiya,kotdih-saraiya,
sohawal-1019,sohawal,कपासी,Kapasi,kapasi,
sohawal-1020,sohawal,कलाफरपुर उपरहर,Kalafarpur Uparhar,kalafarpur-uparhar,
sohawal-1021,sohawal,कलाफरपुर माझा,Kalafarpur Majha,kalafarpur-majha,
sohawal-1022,sohawal,कटरौली,Katrauli,katrauli,
sohawal-1023,sohawal,कैल,Kail,kail,
sohawal-1024,sohawal,कोला,Kola,kola,
sohawal-1025,sohawal,कल्याण भदरसा,Kalyan Bhadarsa,kalyan-bhadarsa,
sohawal-1026,sohawal,करेरू,Kareru,kareru,
sohawal-1027,sohawal,कुन्दुर्खाखुर्द,Kundurkhakhurd,kundurkhakhurd,
sohawal-1028,sohawal,खिरौनी,Khirauni,khirauni,
sohawal-1029,sohawal,खानपुर मसौधा,Khanpur Masaudha,khanpur-masaudha,
sohawal-1030,sohawal,खरगपुर,Kharagpur,kharagpur,
sohawal-1031,sohawal,गौहनियां सलोनी,Gauhniyan Saloni,gauhniyan-saloni,
sohawal-1032,sohawal,गोपालपुर,Gopalpur,gopalpur,
sohawal-1033,sohawal,गौरा ब्रहमनान,Gaura Brahamnan,gaura-brahamnan,
sohawal-1034,sohawal,गौरा कुर्मियान,Gaura Kurmiyan,gaura-kurmiyan,
sohawal-1035,sohawal,गोपीनाथपुर,Gopinathpur,gopinathpur,
sohawal-1036,sohawal,गोडवा,Godwa,godwa,
sohawal-1037,sohawal,घाटमपुर,Ghatampur,ghatampur,
sohawal-1038,sohawal,चांदपुर कैल,Chandpur Kail,chandpur-kail,
sohawal-1039,sohawal,चिर्रा मोहम्मद पुर,Chirra Mohammad Pur,chirra-mohammad-pur,
sohawal-1040,sohawal,छतिरवा,Chhatirwa,chhatirwa,
sohawal-1041,sohawal,जगदीश पुर,Jagdish Pur,jagdish-pur,
sohawal-1042,sohawal,जगनपुर,Jaganpur,jaganpur,
sohawal-1043,sohawal,टण्डवा,Tandawa,tandawa,
sohawal-1044,sohawal,ठेवंगा,Thewanga,thewanga,
sohawal-1045,sohawal,डेरामूसी,Deramusi,deramusi,
sohawal-1046,sohawal,तहसीनपुर,Tahsinpur,tahsinpur,
sohawal-1047,sohawal,ताजपुर कोडरा,Tajpur Kodra,tajpur-kodra,
sohawal-1048,sohawal,थरेरू उपरहर,Thareru Uparhar,thareru-uparhar,
sohawal-1049,sohawal,थरेरू मांझा,Thareru Manjha,thareru-manjha,
sohawal-1050,sohawal,दक्षिण पारा,Dakshin Para,dakshin-para,
sohawal-1051,sohawal,देवई,Dewai,dewai,
sohawal-1052,sohawal,दिनकरपुर,Dinkarpur,dinkarpur,
sohawal-1053,sohawal,दोस्तपुर रग्घू उपरहर,Dostpur Ragghu Uparhar,dostpur-ragghu-uparhar,
sohawal-1054,sohawal,दोस्तपुर रग्घू मांझा,Dostpur Ragghu Manjha,dostpur-ragghu-manjha,
sohawal-1055,sohawal,देवराकोट,Devrakot,devrakot,
sohawal-1056,sohawal,दोस्तपुर,Dostpur,dostpur,
sohawal-1057,sohawal,दसौली,Dasauli,dasauli,
sohawal-1058,sohawal,दौलतपुर,Daulatpur,daulatpur,
sohawal-1059,sohawal,धर्मदासपुर,Dharmadaspur,dharmadaspur,
sohawal-1060,sohawal,धन्नीपुर,Dhannipur,dhannipur,
sohawal-1061,sohawal,धारमलपुर,Dharmalpur,dharmalpur,
sohawal-1062,sohawal,नजीबपुर,Najibpur,najibpur,
sohawal-1063,sohawal,नैपुरा,Naipura,naipura,
sohawal-1064,sohawal,नन्दीग्राम,Nandigram,nandigram,
sohawal-1065,sohawal,निन्दूरा माझा,Nindura Majha,nindura-majha,
sohawal-1066,sohawal,पिरखौली,Pirkhauli,pirkhauli,
sohawal-1067,sohawal,परानापुर,Paranapur,paranapur,
sohawal-1068,sohawal,पिलखावां,Pilkhawan,pilkhawan,
sohawal-1069,sohawal,पलिया रिसाली,Paliya Risali,paliya-risali,
sohawal-1070,sohawal,पिपरी,Pipri,pipri,
sohawal-1071,sohawal,पारा कैल,Para Kail,para-kail,
sohawal-1072,sohawal,पण्डित पुर,Pandit Pur,pandit-pur,
sohawal-1073,sohawal,पिण्डावा,Pindawa,pindawa,
sohawal-1074,sohawal,पोरा,Pora,pora,
sohawal-1075,sohawal,पलिया गोवा,Paliya Gowa,paliya-gowa,
sohawal-1076,sohawal,फतेहपुर सरैया उपरहर,Fatehpur Saraiya Uparhar,fatehpur-saraiya-uparhar,
sohawal-1077,sohawal,फतेहपुर सरैया माझा,Fatehpur Saraiya Majha,fatehpur-saraiya-majha,
sohawal-1078,sohawal,फिरोज पुर उपरहर,Firoj Pur Uparhar,firoj-pur-uparhar,
sohawal-1079,sohawal,फिरोज पुर माझा,Firoj Pur Majha,firoj-pur-majha,
sohawal-1080,sohawal,बरवा,Barwa,barwa,
sohawal-1081,sohawal,बभनगवा,Babhnagwa,babhnagwa,
sohawal-1082,sohawal,विछिया,Vichhiya,vichhiya,
sohawal-1083,sohawal,बनबीरपुर,Banbirpur,banbirpur,
sohawal-1084,sohawal,बन्दीदासपुर,Bandidaspur,bandidaspur,
sohawal-1085,sohawal,बल्लीपुर,Ballipur,ballipur,
sohawal-1086,sohawal,बरई कला,Barai Kala,barai-kala,
sohawal-1087,sohawal,बैदरापुर,Baidrapur,baidrapur,
sohawal-1088,sohawal,बीबीपुर,Bibipur,bibipur,
sohawal-1089,sohawal,विनायकपुर,Vinayakpur,vinayakpur,
sohawal-1090,sohawal,बभनियावां,Babhniyawan,babhniyawan,
sohawal-1091,sohawal,विशुनपुर सारा,Vishunpur Sara,vishunpur-sara,
sohawal-1092,sohawal,बुधौली,Budhauli,budhauli,
sohawal-1093,sohawal,भदरसा टाउन अन्दर व समस्त मोहल्ले,Bhadarsa Taun Andar Wa Samast Mohalle,bhadarsa-taun-andar-wa-samast-mohalle,
sohawal-1094,sohawal,भदरसा टाउन बाहर,Bhadarsa Taun Bahar,bhadarsa-taun-bahar,
sohawal-1095,sohawal,भवनियापुर,Bhavniyapur,bhavniyapur,
sohawal-1096,sohawal,भिटौरा,Bhitaura,bhitaura,
sohawal-1097,sohawal,भिखारीपुर,Bhikharipur,bhikharipur,
sohawal-1098,sohawal,भाईपुर,Bhaipur,bhaipur,
sohawal-1099,sohawal,भीखनपुर,Bhikhanpur,bhikhanpur,
sohawal-1100,sohawal,मउयदुवंशपुर,Mauyduwanshpur,mauyduwanshpur,
