sro,sro_name,page,segment_no,segment_hi,village_hi,vcode,land_rate,shop_single_land,shop_multi,office,extra,flag
sadar2,Sadar-2,61,111,गुलरिहा थाने के बगल वाले रोड से बनगाई गांव होते हुए उमरपुर सीमा तक,बनगाई,5915,12000,,,,row_serial=207; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,111,गुलरिहा थाने के बगल वाले रोड से बनगाई गांव होते हुए उमरपुर सीमा तक,उमरपुर,5162,12000,,,,row_serial=208; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,111,गुलरिहा थाने के बगल वाले रोड से बनगाई गांव होते हुए उमरपुर सीमा तक,नरायनपुर न0.1,5803,12000,,,,row_serial=209; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,112,झुगियां फर्टि0 मोड से फर्टि0 गेट तक,मुडिला उर्फ मुन्डेरा,6005,12000,,,,row_serial=210; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,112,झुगियां फर्टि0 मोड से फर्टि0 गेट तक,करम्हाँ उर्फ कम्हरिया,5224,12000,,,,row_serial=211; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,112,झुगियां फर्टि0 मोड से फर्टि0 गेट तक,अमवां,5108,12000,,,,row_serial=212; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,112,झुगियां फर्टि0 मोड से फर्टि0 गेट तक,उमरपुर,5162,12000,,,,row_serial=213; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,113,सिक्टौर मानीराम तिराहा से रेलवे कासिगं तक,सिक्टौर,6202,12000,,,,row_serial=214; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,114,सिक्टौर मानीराम तिराहा महुआतर तिराहा से टिकरिया रोड पर रेलवे कासिंग तक,सिक्टौर,6202,12000,,,,row_serial=215; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,114,सिक्टौर मानीराम तिराहा महुआतर तिराहा से टिकरिया रोड पर रेलवे कासिंग तक,मानीराम,6002,12000,,,,row_serial=216; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,115,खजान्ची चौराहे से गुलरिहा थाने तक,हरसेवकपुर नं0 2,6307,12000,,,,row_serial=217; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,115,खजान्ची चौराहे से गुलरिहा थाने तक,जं0 छत्रधारी,5451,12000,,,,row_serial=218; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,115,खजान्ची चौराहे से गुलरिहा थाने तक,बनगाई,5915,12000,,,,row_serial=219; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,115,खजान्ची चौराहे से गुलरिहा थाने तक,गुलरिहा,5301,12000,,,,row_serial=220; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,116,गुलरिया थाने के बाद से कंचनपुर चौराहा होते हुए सराय गुलरिया सीमा तक रोड के दोनो तरफ,जं0 छत्रधारी,5451,12000,,,,row_serial=221; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,116,गुलरिया थाने के बाद से कंचनपुर चौराहा होते हुए सराय गुलरिया सीमा तक रोड के दोनो तरफ,बनगाई,5915,12000,,,,row_serial=222; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,116,गुलरिया थाने के बाद से कंचनपुर चौराहा होते हुए सराय गुलरिया सीमा तक रोड के दोनो तरफ,सराय गुलरिया,6210,12000,,,,row_serial=223; shop_rent_per_sqm=150,
sadar2,Sadar-2,61,116,गुलरिया थाने के बाद से कंचनपुर चौराहा होते हुए सराय गुलरिया सीमा तक रोड के दोनो तरफ,गुलरिहा,5301,12000,,,,row_serial=224; shop_rent_per_sqm=150,
sahjanwa,Sahjanwa,43,1,1- गोरखपुर - लखनऊ राष्ट्रीय राजमार्ग संख्या -28,जिगिना,0032,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,1,1- गोरखपुर - लखनऊ राष्ट्रीय राजमार्ग संख्या -28,जुडियान,0033,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,1,1- गोरखपुर - लखनऊ राष्ट्रीय राजमार्ग संख्या -28,तेनुहारी,0034,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,1,1- गोरखपुर - लखनऊ राष्ट्रीय राजमार्ग संख्या -28,बोक्टा,0037,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,1,1- गोरखपुर - लखनऊ राष्ट्रीय राजमार्ग संख्या -28,सहबाजगंज,0041,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,1,1- गोरखपुर - लखनऊ राष्ट्रीय राजमार्ग संख्या -28,पिपरा,0035,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,2,2- सहजनवां बखिरा मार्ग,केशोपुर,0025,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,2,2- सहजनवां बखिरा मार्ग,पटखौली,0036,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,2,2- सहजनवां बखिरा मार्ग,लुचुई,0038,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,3,3-सहजनवां से सहिजना मार्ग,सहिजना,0042,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,4,4-सहजनवां से गाहासाड मार्ग,गाहासांड,0029,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,5,5-बोक्टा से जैतपुर मार्ग,बोक्टा,0037,,25000,30000,29000,,
sahjanwa,Sahjanwa,43,6,6-सहबाजगंज से भरसाड मार्ग,सहबाजगंज,0041,,25000,30000,29000,,office partly obscured by signature/stamp (reads 29?0); 29000 per column pattern; segment/village text partly obscured
sahjanwa,Sahjanwa,43,6,6-सहबाजगंज से भरसाड मार्ग,जिगिना,0032,,25000,30000,29000,,office partly obscured by signature (reads 29??0); 29000 per column pattern; village name partly under signature
chauri,Chauri Chaura,43,1,मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),कानू टोला वार्ड नं0 05,0002,8800,,,,zone=अर्द्धनगरीय (मुण्डेरा बाजार),
chauri,Chauri Chaura,43,1,मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),चीक टोला वार्ड नं0 4,0005,8800,,,,zone=अर्द्धनगरीय (मुण्डेरा बाजार),
chauri,Chauri Chaura,43,1,मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),चौक टोला वार्ड नं0 7,0006,8800,,,,zone=अर्द्धनगरीय (मुण्डेरा बाजार),
chauri,Chauri Chaura,43,1,मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),पासी टोला वार्ड नं0 01,0009,8800,,,,zone=अर्द्धनगरीय (मुण्डेरा बाजार),
chauri,Chauri Chaura,44,1,अरोरा प्ट्रोल पम्प के पश्चिमी सीमा से चौरीचौरा थाने के पूर्वी सीमा तक (सड़क के दोनो तरफ),राघोपुर,1176,9500,,,,zone=ग्रामीण,
chauri,Chauri Chaura,44,1,अरोरा प्ट्रोल पम्प के पश्चिमी सीमा से चौरीचौरा थाने के पूर्वी सीमा तक (सड़क के दोनो तरफ),भोपा बाजार,1151,9700,,,,zone=ग्रामीण,
chauri,Chauri Chaura,44,1,अरोरा प्ट्रोल पम्प के पश्चिमी सीमा से चौरीचौरा थाने के पूर्वी सीमा तक (सड़क के दोनो तरफ),चौरा,1047,9500,,,,zone=ग्रामीण,
chauri,Chauri Chaura,44,2,ब्रहमपुर पेट्रोल पम्प के उत्तरी सीमा से शैलेष मेमोरीयल स्कूल के दक्षिणी सीमा तक (सड़क के दोनो तरफ),ब्रम्हपुर,1113,7200,,,,zone=ग्रामीण,
chauri,Chauri Chaura,44,2,ब्रहमपुर पेट्रोल पम्प के उत्तरी सीमा से शैलेष मेमोरीयल स्कूल के दक्षिणी सीमा तक (सड़क के दोनो तरफ),राघोपटटी पड़री,1175,6200,,,,zone=ग्रामीण,
chauri,Chauri Chaura,44,2,ब्रहमपुर पेट्रोल पम्प के उत्तरी सीमा से शैलेष मेमोरीयल स्कूल के दक्षिणी सीमा तक (सड़क के दोनो तरफ),जंगल रसूलपुर न0 2,1056,6200,,,,zone=ग्रामीण,
chauri,Chauri Chaura,44,3,नई बाजार चौराहे पर स्थित महेन्द्र यादव जी के माकान से रज्जाक अली के आरा मशीन के ...,राघोपटटी उर्फ पड़री,1175,6200,,,,zone=ग्रामीण,"segment text cut off at cell bottom in scan (ends ""...आरा मशीन के"", rest illegible/clipped)"
chauri,Chauri Chaura,44,4,मौसम बहार मीठाई की दुकान से गंगा इण्टर कालेज के मोड़ तक(सड़क के दोनो तरफ),भोपा बाजार,1151,9700,,,,zone=ग्रामीण,
chauri,Chauri Chaura,58,1,1. मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),कानू टोला वार्ड नं0 05,0002,,26000,30000,27000,area=अर्धनगरीय क्षेत्र,"column mapping: col4 ""दुकान हेतु निर्धारित दर/प्रतिवर्ग मीटर(कार्पेट एरिया)""->shop_single_land, col5 ""दुकान हेतु निर्धारित दर/वर्गमीटर (कार्पेट एरिया)""->shop_multi, col6 ""कार्यालय हेतु निर्धारित दर""->office (col4/col5 headers both say carpet; mapped by order of page title)"
chauri,Chauri Chaura,58,1,1. मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),चीक टोला वार्ड नं0 4,0005,,26000,30000,27000,area=अर्धनगरीय क्षेत्र,"column mapping: col4 ""दुकान हेतु निर्धारित दर/प्रतिवर्ग मीटर(कार्पेट एरिया)""->shop_single_land, col5 ""दुकान हेतु निर्धारित दर/वर्गमीटर (कार्पेट एरिया)""->shop_multi, col6 ""कार्यालय हेतु निर्धारित दर""->office (col4/col5 headers both say carpet; mapped by order of page title); name printed ""चीक"" (likely चौक)"
chauri,Chauri Chaura,58,1,1. मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),चौक टोला वार्ड नं0 7,0006,,26000,30000,27000,area=अर्धनगरीय क्षेत्र,"column mapping: col4 ""दुकान हेतु निर्धारित दर/प्रतिवर्ग मीटर(कार्पेट एरिया)""->shop_single_land, col5 ""दुकान हेतु निर्धारित दर/वर्गमीटर (कार्पेट एरिया)""->shop_multi, col6 ""कार्यालय हेतु निर्धारित दर""->office (col4/col5 headers both say carpet; mapped by order of page title)"
chauri,Chauri Chaura,58,1,1. मुण्डेरा बाजार मे भोपा बघाड़ मार्ग पर स्थित मलग बाबा के स्थान से भगवानपुर ग्राम सभा के दक्षिणी सीमा तक (सड़क के दोनो तरफ),पासी टोला वार्ड नं0 01,0009,,26000,30000,27000,area=अर्धनगरीय क्षेत्र,"column mapping: col4 ""दुकान हेतु निर्धारित दर/प्रतिवर्ग मीटर(कार्पेट एरिया)""->shop_single_land, col5 ""दुकान हेतु निर्धारित दर/वर्गमीटर (कार्पेट एरिया)""->shop_multi, col6 ""कार्यालय हेतु निर्धारित दर""->office (col4/col5 headers both say carpet; mapped by order of page title)"
chauri,Chauri Chaura,59,1,1. अरोरा प्रट्रोल पम्प के पश्चिमी सीमा से चौरीचौरा थाने के पूर्वी सीमा तक (सड़क के दोनो तरफ),राघोपुर,1176,,26000,30000,27000,,
chauri,Chauri Chaura,59,1,1. अरोरा प्रट्रोल पम्प के पश्चिमी सीमा से चौरीचौरा थाने के पूर्वी सीमा तक (सड़क के दोनो तरफ),भोपा बाजार,1151,,26000,30000,27000,,
chauri,Chauri Chaura,59,1,1. अरोरा प्रट्रोल पम्प के पश्चिमी सीमा से चौरीचौरा थाने के पूर्वी सीमा तक (सड़क के दोनो तरफ),चौरा,1047,,26000,30000,27000,,V-code 1047 as printed; COMM list (p62) gives चौरा=1046 and चौरी=1047
chauri,Chauri Chaura,59,2,2. ब्रहमपुर पेट्रोल पम्प के उत्तरी सीमा से शैलेष मेमोरीयल स्कूल के दक्षिणी सीमा तक (सड़क के दोनो तरफ),ब्रम्हपुर,1113,,20000,24000,22000,,
chauri,Chauri Chaura,59,2,2. ब्रहमपुर पेट्रोल पम्प के उत्तरी सीमा से शैलेष मेमोरीयल स्कूल के दक्षिणी सीमा तक (सड़क के दोनो तरफ),राघोपटटी पड़री,1175,,14000,20000,18000,,
chauri,Chauri Chaura,59,2,2. ब्रहमपुर पेट्रोल पम्प के उत्तरी सीमा से शैलेष मेमोरीयल स्कूल के दक्षिणी सीमा तक (सड़क के दोनो तरफ),जंगल रसूलपुर न0 2,1056,,14000,20000,18000,,
chauri,Chauri Chaura,59,3,3. नई बाजार चौराहे पर स्थित महेन्द्र यादव जी के माकान से रज्जाक अली के आरा मशीन के पूर्वी सीमा तक (सड़क के दोनो तरफ),राघोपटटी उर्फ पड़री,1175,,14000,20000,18000,,
chauri,Chauri Chaura,59,4,4. मौसम बहार मीठाई की दुकान से गंगा इण्टर कालेज के मोड़ तक(सड़क के दोनो तरफ),भोपा बाजार,1151,,26000,30000,27000,,
gola,Gola,84,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,चिल्लूपार,0032,12000,,,,table=3(क) land;row=1,vcode 0032 printed for both चिल्लूपार and तिवारीपुर
gola,Gola,84,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,चौधराना,0041,12000,,,,table=3(क) land;row=2,
gola,Gola,84,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,तिवारीपुर,0032,12000,,,,table=3(क) land;row=3,vcode 0032 printed for both चिल्लूपार and तिवारीपुर
gola,Gola,84,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,नौसरहा,0035,12000,,,,table=3(क) land;row=4,
gola,Gola,84,2,गोला रोड चौक से थाना होते हुए लेटा घाट,पंडितपुरा,0038,12000,,,,table=3(क) land;row=5,
gola,Gola,84,2,गोला रोड चौक से थाना होते हुए लेटा घाट,लेटाघाट,0044,12000,,,,table=3(क) land;row=6,
gola,Gola,84,3,लेटाघाट के बाद से अग्रवाल ट्रेडिंग होते हुए हनुमानगढ़ी रोड से अम्बे टाकीज तक,नई हनुमान गढी,0036,12000,,,,table=3(क) land;row=7,
gola,Gola,84,3,लेटाघाट के बाद से अग्रवाल ट्रेडिंग होते हुए हनुमानगढ़ी रोड से अम्बे टाकीज तक,पुरानी हनुमान गढ़ी,0037,12000,,,,table=3(क) land;row=8,
gola,Gola,84,3,लेटाघाट के बाद से अग्रवाल ट्रेडिंग होते हुए हनुमानगढ़ी रोड से अम्बे टाकीज तक,बेनीबाबू का कूआ,0040,12000,,,,table=3(क) land;row=9,
gola,Gola,84,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,चौधराना,0041,12000,,,,table=3(क) land;row=10,
gola,Gola,84,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,पण्डितपुरा,0038,12000,,,,table=3(क) land;row=11,
gola,Gola,84,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,महदेवा,0043,12000,,,,table=3(क) land;row=12,
gola,Gola,84,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,लालगंज,0042,12000,,,,table=3(क) land;row=13,
gola,Gola,85,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,कुजरौटी,0004,9400,,,,table=3(क) land;row=14,
gola,Gola,85,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,कुजरौटी,0005,9400,,,,table=3(क) land;row=15,
gola,Gola,85,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,खटिक टोला,0007,9400,,,,table=3(क) land;row=16,
gola,Gola,85,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,छोटी हरिजन टोली,0008,9400,,,,table=3(क) land;row=17,
gola,Gola,85,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,तेलियाना काली चौराहा,0014,9400,,,,table=3(क) land;row=18,
gola,Gola,85,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,भीखीगंज,0024,9400,,,,table=3(क) land;row=19,
gola,Gola,85,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,हरिजन बस्ती,0027,9400,,,,table=3(क) land;row=20,
gola,Gola,85,6,चन्द्र चौराहा से कोल्ड स्टोरेज,उत्तरी चौराहा,0002,9400,,,,table=3(क) land;row=21,
gola,Gola,85,6,चन्द्र चौराहा से कोल्ड स्टोरेज,डिहवा,0013,9400,,,,table=3(क) land;row=22,
gola,Gola,85,6,चन्द्र चौराहा से कोल्ड स्टोरेज,पश्चिमी मल्लाह टोली,0019,9400,,,,table=3(क) land;row=23,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,अहिराना,0001,9400,,,,table=3(क) land;row=24,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,उत्तरी चौराहा,0002,9400,,,,table=3(क) land;row=25,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,काली चौरा,0011,9400,,,,table=3(क) land;row=26,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,कुजरौटी,0004,9400,,,,table=3(क) land;row=27,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,डिहवा,0013,9400,,,,table=3(क) land;row=28,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,पश्चिमी मल्लाह टोली,0019,9400,,,,table=3(क) land;row=29,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,ब्रम्ह स्थान,0021,9400,,,,table=3(क) land;row=30,
gola,Gola,85,7,हनुमान गढ़ी से चन्द चौराहा तक,हरिजन बस्ती,0027,9400,,,,table=3(क) land;row=31,
gola,Gola,86,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,कुजरौटी,0004,9400,,,,table=3(क) land;row=32,
gola,Gola,86,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,खटिक टोला छोटी,0007,9400,,,,table=3(क) land;row=33,
gola,Gola,86,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,थाना से पूरब मेन रोड,0015,9400,,,,table=3(क) land;row=34,
gola,Gola,86,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,हरिजन बस्ती,0027,9400,,,,table=3(क) land;row=35,
gola,Gola,86,9,ब्योरी चौराहे से एल0पी0एन0 स्कूल व चिकनिया होते हुए चन्द चौराहा तक,काली चौरा,0011,9400,,,,table=3(क) land;row=36,rate print faint; read 9400
gola,Gola,86,9,ब्योरी चौराहे से एल0पी0एन0 स्कूल व चिकनिया होते हुए चन्द चौराहा तक,कुजरौटी,0004,9400,,,,table=3(क) land;row=37,
gola,Gola,86,9,ब्योरी चौराहे से एल0पी0एन0 स्कूल व चिकनिया होते हुए चन्द चौराहा तक,हरिजन बस्ती,0027,9400,,,,table=3(क) land;row=38,
gola,Gola,87,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,चिल्लूपार,0032,,33000,39600,34100,table=3(ख) commercial;row=1,vcode 0032 printed for both चिल्लूपार and तिवारीपुर
gola,Gola,87,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,चौधराना,0041,,33000,39600,34100,table=3(ख) commercial;row=2,
gola,Gola,87,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,तिवारीपुर,0032,,33000,39600,34100,table=3(ख) commercial;row=3,vcode 0032 printed for both चिल्लूपार and तिवारीपुर
gola,Gola,87,1,पटना चौराहे से सोती चौराहा होते हुए अम्बे टाकीज तक,नौसरहा,0035,,33000,39600,34100,table=3(ख) commercial;row=4,
gola,Gola,87,2,गोला रोड चौक से थाना होते हुए लेटा घाट,पंडितपुरा,0038,,33000,39600,34100,table=3(ख) commercial;row=5,
gola,Gola,87,2,गोला रोड चौक से थाना होते हुए लेटा घाट,लेटाघाट,0044,,33000,39600,34100,table=3(ख) commercial;row=6,
gola,Gola,87,3,लेटाघाट के बाद से अग्रवाल ट्रेडिंग होते हुए हनुमानगढ़ी रोड से अम्बे टाकीज तक,नई हनुमान गढी,0036,,33000,39600,34100,table=3(ख) commercial;row=7,
gola,Gola,87,3,लेटाघाट के बाद से अग्रवाल ट्रेडिंग होते हुए हनुमानगढ़ी रोड से अम्बे टाकीज तक,पुरानी हनुमान गढ़ी,0037,,33000,39600,34100,table=3(ख) commercial;row=8,
gola,Gola,87,3,लेटाघाट के बाद से अग्रवाल ट्रेडिंग होते हुए हनुमानगढ़ी रोड से अम्बे टाकीज तक,बेनीबाबू का कूआ,0040,,33000,39600,34100,table=3(ख) commercial;row=9,
gola,Gola,87,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,चौधराना,0041,,33000,39600,34100,table=3(ख) commercial;row=10,
gola,Gola,87,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,पण्डितपुरा,0038,,33000,39600,34100,table=3(ख) commercial;row=11,
gola,Gola,87,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,महदेवा,0043,,33000,39600,34100,table=3(ख) commercial;row=12,
gola,Gola,87,4,पुरानी मछली मण्डी से छोटी मस्जिद होते हुए जसवंत सिंह के मकान से पुरानी शराब भट्ठी तक,लालगंज,0042,,33000,39600,34100,table=3(ख) commercial;row=13,
gola,Gola,88,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,कुजरौटी,0004,,28600,35200,29700,table=3(ख) commercial;row=14,
gola,Gola,88,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,कुजरौटी,0005,,28600,35200,29700,table=3(ख) commercial;row=15,
gola,Gola,88,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,खटिक टोला,0007,,28600,35200,29700,table=3(ख) commercial;row=16,
gola,Gola,88,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,छोटी हरिजन टोली,0008,,28600,35200,29700,table=3(ख) commercial;row=17,
gola,Gola,88,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,तेलियाना काली चौराहा,0014,,28600,35200,29700,table=3(ख) commercial;row=18,
gola,Gola,88,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,भीखीगंज,0024,,28600,35200,29700,table=3(ख) commercial;row=19,
gola,Gola,88,5,अनिल नाऊ के मकान से कोरी कुजड़ा के मकान होते हुए पी0डब्लू0डी0 सड़क तक,हरिजन बस्ती,0027,,28600,35200,29700,table=3(ख) commercial;row=20,
gola,Gola,88,6,चन्द्र चौराहा से कोल्ड स्टोरेज,उत्तरी चौराहा,0002,,28600,35200,29700,table=3(ख) commercial;row=21,
gola,Gola,88,6,चन्द्र चौराहा से कोल्ड स्टोरेज,डिहवा,0013,,28600,35200,29700,table=3(ख) commercial;row=22,
gola,Gola,88,6,चन्द्र चौराहा से कोल्ड स्टोरेज,पश्चिमी मल्लाह टोली,0019,,28600,35200,29700,table=3(ख) commercial;row=23,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,अहिराना,0001,,28600,35200,29700,table=3(ख) commercial;row=24,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,उत्तरी चौराहा,0002,,28600,35200,29700,table=3(ख) commercial;row=25,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,काली चौरा,0011,,28600,35200,29700,table=3(ख) commercial;row=26,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,कुजरौटी,0004,,28600,35200,29700,table=3(ख) commercial;row=27,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,डिहवा,0013,,28600,35200,29700,table=3(ख) commercial;row=28,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,पश्चिमी मल्लाह टोली,0019,,28600,35200,29700,table=3(ख) commercial;row=29,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,ब्रम्ह स्थान,0021,,28600,35200,29700,table=3(ख) commercial;row=30,
gola,Gola,88,7,हनुमान गढ़ी से चन्द चौराहा तक,हरिजन बस्ती,0027,,28600,35200,29700,table=3(ख) commercial;row=31,
gola,Gola,89,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,कुजरौटी,0004,,28600,35200,29700,table=3(ख) commercial;row=32,
gola,Gola,89,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,खटिक टोला छोटी,0007,,28600,35200,29700,table=3(ख) commercial;row=33,
gola,Gola,89,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,थाना से पूरब मेन रोड,0015,,28600,35200,29700,table=3(ख) commercial;row=34,
gola,Gola,89,8,ब्योरी चौराहे व थाना से मार्केट होते हुए चन्द्र चौराहा,हरिजन बस्ती,0027,,28600,35200,29700,table=3(ख) commercial;row=35,
gola,Gola,89,9,ब्योरी चौराहे से एल0पी0एन0 स्कूल व चिकनिया होते हुए चन्द चौराहा तक,काली चौरा,0011,,28600,35200,29700,table=3(ख) commercial;row=36,
gola,Gola,89,9,ब्योरी चौराहे से एल0पी0एन0 स्कूल व चिकनिया होते हुए चन्द चौराहा तक,कुजरौटी,0004,,28600,35200,29700,table=3(ख) commercial;row=37,
gola,Gola,89,9,ब्योरी चौराहे से एल0पी0एन0 स्कूल व चिकनिया होते हुए चन्द चौराहा तक,हरिजन बस्ती,0027,,28600,35200,29700,table=3(ख) commercial;row=38,
basgaon,Bansgaon,045,1,तहसील चौराहे से कुशमौल जाने वाली सड़क,बड़ावन आंशिक,"0006, 0007",,36400,40300,36100,,
basgaon,Bansgaon,045,2,तहसील चौराहे से भैसारानी जाने वाली सड़क,मरवटिया,"0010, 0011 व 0012",,36400,40300,36100,,
basgaon,Bansgaon,045,3,तहसील चौराहे से कौड़ीराम जाने वाली सड़क,"दोनखार, बड़ावन आंशिक","0002, 0003, 0006, 0007",,36400,40300,36100,,
basgaon,Bansgaon,045,4,तहसील चौराहे से खजनी मार्ग व इसके उत्तर सरसोंपार जाने वाली सड़क,बड़ावन,"0006, 0007",,36400,40300,36100,,
