sro,page_p2,page_p4,serial,vcode,village_hi,pargana_hi,category,nonagri_lt9m,nonagri_9to12m,nonagri_12to18m,nonagri_ge18m,covered_ordinary,covered_premium,shop,office,godown,agri_nh,agri_state_district,agri_link,agri_chakmarg,agri_abadi,agri_general,flag
sadar1,38,60,153,151,स्नेहनगर,ward 017 गुरू नानकनगर,नगरीय क्षेत्र,13000,13500,14500,16000,29500,32000,47000,36000,29000,,,,,,,
sadar1,38,60,154,140,सेन्टर डम्प योजना,ward 015 ओमनगर,नगरीय क्षेत्र,12500,13500,14000,15500,29500,32000,47000,36000,29000,,,,,,,
sadar1,38,60,155,227,साकेत पल्ली,ward 006 बिक्रमादित्य,नगरीय क्षेत्र,25500,28000,29000,32000,31000,33500,65000,51000,40000,,,,,,,
sadar1,38,60,156,247,साकेतपुरी,ward 014 गीतापल्ली,नगरीय क्षेत्र,10500,11000,11500,13000,29000,31500,47000,36000,29000,,,,,,,
sadar1,38,60,157,51,सिकन्दरपुर नजूल,ward 004 गुरूगोबिन्द सिंह नगर,नगरीय क्षेत्र,10500,11000,11500,13000,29000,31500,41000,34000,25500,,,,,,,
sadar1,38,61,158,186,हुसैनगंज,ward 021 हुसैनगंज,नगरीय क्षेत्र,17000,18000,19000,21500,30500,33000,52000,40000,32000,,,,,,,
sadar1,38,61,159,236,हैवलेक रोड़,ward 016 महात्मा गांधी,नगरीय क्षेत्र,23500,25000,26000,29000,31000,33500,74000,57000,46000,,,,,,,
sadar1,38,61,160,130,हसनापुर,ward 014 गीतापल्ली,नगरीय क्षेत्र,10500,11000,11500,13000,29000,31500,47000,36000,29000,,,,,,,
sadar1,38,61,161,89,हाता रसूल खान,ward 009 लालकुआं,नगरीय क्षेत्र,12000,13000,13500,14500,29000,31500,41000,34000,25500,,,,,,,
sadar1,38,61,162,215,श्रम बिहार,ward 024 सेवा ग्राम स्टेडियम,नगरीय क्षेत्र,9000,9000,9500,10500,29000,31500,39000,30000,24500,,,,,,,
