sro,page_p2,page_p4,serial,vcode,village_hi,pargana_hi,category,nonagri_lt9m,nonagri_9to12m,nonagri_12to18m,nonagri_ge18m,covered_ordinary,covered_premium,shop,office,godown,agri_nh,agri_state_district,agri_link,agri_chakmarg,agri_abadi,agri_general,flag
sadar3,53,90,151,111,बाग मौलवी अनवार,55 राजाबाजार वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,53,90,152,183,बारूद खाना,64 गोलागंज वार्ड,नगरीय क्षेत्र,15000,16500,17500,18000,30000,32500,48000,42000,36000,,,,,,,
sadar3,53,90,153,96,बाग लाल जी,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,53,90,154,97,बंजारी टोला,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,53,90,155,93,बेगमगंज,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,53,90,156,23,बिलौचपुरा,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,11000,12000,13500,14400,30000,32500,50500,43500,37500,,,,,,,>18m 14400 as printed
sadar3,53,91,157,143,बरौलिया,59 मनकामेश्वर वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,29000,32000,48000,42000,36000,,,,,,,
sadar3,53,91,158,154,बी.एन.वर्मा रोड,60 पीर जलील वार्ड,नगरीय क्षेत्र,20500,23000,25500,26500,32000,34000,50500,43500,37500,,,,,,,
sadar3,53,91,159,7,बेगम खेड़ा,43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,11000,12000,13500,14400,29000,32000,50500,43500,37500,,,,,,,>18m 14400 as printed
sadar3,53,91,160,66,बादशाह खेड़ा,52 शहीद भगत सिंह वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,29000,32000,50500,43500,37500,,,,,,,
sadar3,53,91,161,52,बस्तौली,50 मौथलीशरण गुप्त वार्ड,नगरीय क्षेत्र,27000,30000,32500,34500,32000,34000,72000,54000,43500,,,,,,,
sadar3,53,91,162,85,भवान सिंह शिवाला,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,54,91,163,206,भूसामण्डी,69 अब्दुल हमीद वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,54,91,164,238,महानगर पुराना,67 विवेका नन्दपुरी वार्ड,नगरीय क्षेत्र,41000,44000,48000,50500,32000,34000,86500,70000,54000,,,,,,,
sadar3,54,91,165,202,महानगर सेक्टर बी0,67 विवेका नन्दपुरी वार्ड,नगरीय क्षेत्र,41000,44000,48000,50500,32000,34000,86500,70000,54000,,,,,,,
sadar3,54,91,166,199,महानगर,67 विवेका नन्दपुरी वार्ड,नगरीय क्षेत्र,41000,44000,48000,50500,32000,34000,86500,70000,54000,,,,,,,
sadar3,54,92,167,203,महानगर गोल मार्केट,67 विवेका नन्दपुरी वार्ड,नगरीय क्षेत्र,56000,59500,65000,68500,32000,34000,86500,70000,54000,,,,,,,
sadar3,54,92,168,190,मौलवी गंज,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,16000,17500,19500,23000,30000,32500,50500,43500,37500,,,,,,,>18m 23000 (similar rows 20500) clearly printed
sadar3,54,92,169,171,मुर्ग खाना,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,29000,32000,48000,42000,36000,,,,,,,
sadar3,54,92,170,76,मल्लाही टोला,53 वजीरगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,54,92,171,42,मुंशीपुरवा,48 इस्माईलगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,32000,34000,50500,43500,37500,,,,,,,
sadar3,54,92,172,142,मुकारिम नगर,59 मनकामेश्वर वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,29000,32000,48000,42000,36000,,,,,,,
sadar3,54,92,173,124,मोहसिनुद्दौला का पुरवा,57 शंकरपुरवा,नगरीय क्षेत्र,13500,14500,16000,17000,29000,32000,50500,43500,37500,,,,,,,
sadar3,54,92,174,212,मयूर विहार एवं मयूर रेजीडेन्सी,46 इन्दिरा प्रियेदर्शनी वार्ड,नगरीय क्षेत्र,18500,20000,22000,23000,30000,32500,48000,42000,36000,,,,,,,
sadar3,54,92,175,160,महानगर विस्तार (विज्ञानपुरी ),61 चांदगंज वार्ड,नगरीय क्षेत्र,41000,44000,48000,50500,32000,34000,86500,70000,54000,,,,,,,
sadar3,55,92,176,139,मेंहदीटोला,58 बेगम हजरत महल वार्ड,नगरीय क्षेत्र,16000,17500,19500,20500,32000,34000,48000,42000,36000,,,,,,,
sadar3,55,93,177,177,मेढ़ई का पुरवा,63 अशोक आजाद वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,29000,32000,48000,42000,36000,,,,,,,
sadar3,55,93,178,117,महानगर,56 महानगर,नगरीय क्षेत्र,41000,44000,48000,50500,32000,34000,86500,70000,54000,,,,,,,
sadar3,55,93,179,163,महावीर जी का पुरवा,61 चांदगंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,86500,70000,54000,,,,,,,
sadar3,55,93,180,133,मतीन का पुरवा,57 शंकरपुरवा,नगरीय क्षेत्र,12500,13500,14500,15500,32000,34000,86500,70000,54000,,,,,,,
sadar3,55,93,181,128,मोहम्मद पुर खत्री,57 शंकरपुरवा,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,48000,42000,36000,,530,480,,530,380,
sadar3,55,93,182,99,यहियागंज रोड़,54 यहियागंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,72000,55500,43500,,,,,,,
sadar3,55,93,183,98,यहियागंज,54 यहियागंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,72000,54000,43500,,,,,,,
sadar3,55,93,184,4,राजेन्द्र नगर (दक्षिणी ),43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,30000,32500,72000,54000,43500,,,,,,,
sadar3,55,93,185,6,राजेन्द्र नगर (मध्य),43 राजेन्द्र नगर वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,30000,32500,72000,54000,43500,,,,,,,
sadar3,55,93,186,211,रस्सी बटान,69 अब्दुल हमीद वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,55,94,187,151,रामलाल चक्रवर्ती रोड़,60 पीर जलील वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,32000,34000,50500,43500,37500,,,,,,,
sadar3,55,94,188,15,रकाबगज कदीम,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,15000,16500,17500,18000,30000,32500,58000,48000,38500,,,,,,,
sadar3,56,94,189,194,रथ खाना,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,56,94,190,114,रस्तोगी टोला,55 राजाबाजार वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,56,94,191,119,रहीमनगर,56 महानगर,नगरीय क्षेत्र,27500,30000,32500,34500,32000,34000,60000,48000,42000,,,,,,,
sadar3,56,94,192,113,राजा बाजार रोड़,55 राजाबाजार वार्ड,नगरीय क्षेत्र,16000,17500,19500,20500,30000,32500,60000,48000,42000,,,,,,,
sadar3,56,94,193,115,राजा बाजार,55 राजाबाजार वार्ड,नगरीय क्षेत्र,16000,17500,19500,20500,30000,32500,60000,48000,42000,,,,,,,
sadar3,56,94,194,152,रिवर बैंक कालोनी,60 पीर जलील वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,32000,34000,50500,43500,37500,,,,,,,
sadar3,56,94,195,100,लकड़मण्डी,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,56,94,196,60,लिबर्टी कालोनी,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,30000,32500,50500,43500,37500,,,,,,,
sadar3,56,95,197,195,लश्करी रकाबगंज,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,56,95,198,237,लोहिया नगर शेखुपुरा आ.वि.कालोनी,68 लोहियानगर वार्ड,नगरीय क्षेत्र,35000,39000,42000,44500,32000,34000,86500,68500,54000,,,,,,,office 68500 (similar rows 70000) clearly printed
sadar3,56,95,199,77,लक्ष्मण प्रसाद रोड़,53 वजीरगंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,58000,48000,38500,,,,,,,
sadar3,56,95,200,75,वजीरगंज,53 वजीरगंज वार्ड,नगरीय क्षेत्र,17000,19000,20500,22000,30000,32500,72000,56500,43500,,,,,,,office 56500 (similar rows 54000/55500) clearly printed
sadar3,56,95,201,204,विकास नगर योजना सेक्टर-1,68 लोहियानगर वार्ड,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,95,202,233,विकास नगर योजना सेक्टर-2,68 लोहियानगर वार्ड,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,95,203,234,विकास नगर योजना सेक्टर-3,68 लोहियानगर वार्ड,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,95,204,235,विकास नगर योजना सेक्टर-4,68 लोहियानगर वार्ड,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,95,205,236,विकास नगर योजना सेक्टर-5,68 लोहियानगर वार्ड,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,95,206,242,विकास नगर योजना सेक्टर-6,68 लोहियानगर वार्ड,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,207,136,विकास नगर सेक्टर-7,57 शंकरपुरवा,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,208,241,विकास नगर सेक्टर-8,57 शंकरपुरवा,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,209,243,विकास नगर योजना सेक्टर-9,68 लोहियानगर वार्ड,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,210,244,विकास नगर सेक्टर-10,57 शंकरपुरवा,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,211,245,विकास नगर सेक्टर-11,57 शंकरपुरवा,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,212,246,विकास नगर सेक्टर-12,57 शंकरपुरवा,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,213,247,विकास नगर सेक्टर-13,57 शंकरपुरवा,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,57,96,214,248,विकास नगर सेक्टर-14,57 शंकरपुरवा,नगरीय क्षेत्र,37000,40000,43500,46000,32000,34000,86500,70000,54000,,,,,,,
sadar3,58,96,215,201,विवेकानन्द पुरी,67 विवेका नन्दपुरी वार्ड,नगरीय क्षेत्र,41000,44000,48000,50500,32000,34000,86500,70000,54000,,,,,,,
sadar3,58,96,216,120,विष्णुपुरी कालोनी,56 महानगर,नगरीय क्षेत्र,27000,30000,32500,34500,32000,34000,86500,70000,54000,,,,,,,
sadar3,58,97,217,180,विश्वविद्यालय,63 अशोक आजाद वार्ड,नगरीय क्षेत्र,16000,17500,19500,20500,32000,34000,48000,42000,36000,,,,,,,
sadar3,58,97,218,59,शक्तिनगर,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,27000,30000,32500,34500,32000,34000,86500,70000,54000,,,,,,,
sadar3,58,97,219,25,शास्त्री नगर,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,86500,70000,54000,,,,,,,
sadar3,58,97,220,132,शन्करपुरवा,57 शंकरपुरवा,नगरीय क्षेत्र,11000,12000,13500,14400,30000,32500,48000,42000,36000,,530,480,,530,380,>18m 14400 as printed
sadar3,58,97,221,138,शेखपुर-शेखापुर(बेगम हजरत महल मार्ग का दक्षिणी भाग),58 बेगम हजरत महल वार्ड,नगरीय क्षेत्र,27000,30000,32500,34500,32000,34000,86500,70000,54000,,,,,,,
sadar3,58,97,222,176,सराय हसनगंज,63 अशोक आजाद वार्ड,नगरीय क्षेत्र,21000,30000,25500,26500,30000,32500,86500,70000,54000,,,,,,,9-12m 30000 > 12-18m 25500 breaks pattern but clearly printed
sadar3,58,97,223,164,सुभान नगर उत्तरी/ सुभाष नगर,62 मशकगंज वार्ड,नगरीय क्षेत्र,21000,30000,25500,26500,30000,32500,58000,48000,38500,,,,,,,9-12m 30000 > 12-18m 25500 breaks pattern but clearly printed
sadar3,58,97,224,157,सुरेन्द्र नाथ श्रीवास्तव मार्ग,60 पीर जलील वार्ड,नगरीय क्षेत्र,21000,30000,25500,26500,32000,34000,58000,48000,38500,,,,,,,9-12m 30000 > 12-18m 25500 breaks pattern but clearly printed
sadar3,58,97,225,53,समीउद्दीनपुर,50 मौथलीशरण गुप्त वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,32000,34000,72000,55500,43500,,,,,,,
sadar3,58,97,226,101,सिंघल वाली गली,54 यहियागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,58000,48000,38500,,,,,,,
sadar3,59,98,227,32,सूगामऊ,46 इन्दिरा प्रियेदर्शनी वार्ड,नगरीय क्षेत्र,13000,13500,14500,15500,29000,32000,50500,43500,37500,,530,480,,530,380,
sadar3,59,98,228,58,सर्वोदय नगर,51 लालबहादुर शास्त्री वार्ड,नगरीय क्षेत्र,27000,30000,32500,34500,30000,32500,86500,70000,54000,,,,,,,
sadar3,59,98,229,20,सराय आगा मीर,45 कुन्डरी रकाबगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,59,98,230,197,सुभाष मार्ग,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,21000,23000,25500,26500,32000,34000,58000,48000,38500,,,,,,,
sadar3,59,98,231,193,सुभाष नगर,65 मोलवीगंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,50500,43500,37500,,,,,,,
sadar3,59,98,232,116,सोबतिया बाग,55 राजाबाजार वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,59,98,233,65,हतवापुरवा ( फतुवापुरवा),52 शहीद भगत सिंह वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,50500,43500,37500,,,,,,,
sadar3,59,98,234,205,हाथी खाना,69 अब्दुल हमीद वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,59,98,235,67,हरिजन कालोनी,52 शहीद भगत सिंह वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,30000,32500,50500,43500,37500,,,,,,,
sadar3,59,98,236,68,हरदासी खेड़ा,52 शहीद भगत सिंह वार्ड,नगरीय क्षेत्र,12000,13500,14500,15500,29000,32000,50500,43500,37500,,530,480,,530,380,
sadar3,59,99,237,78,हामिद रोड़,53 वजीरगंज वार्ड,नगरीय क्षेत्र,13500,14500,16000,17000,32000,34000,58000,48000,38500,,,,,,,
sadar3,59,99,238,185,हाता फकीर मोहम्मद पक्का,64 गोलागंज वार्ड,नगरीय क्षेत्र,11000,12000,13500,14400,30000,32500,48000,42000,36000,,,,,,,>18m 14400 as printed
sadar3,59,99,239,169,हाता दुर्गा प्रसाद,62 मशकगंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,60,99,240,209,हाता भोर खां,69 अब्दुल हमीद वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,60,99,241,146,हसनगंज,59 मनकामेश्वर वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,29000,32000,48000,42000,36000,,,,,,,
sadar3,60,99,242,186,हाता फकीर मोहम्मद कच्चा,64 गोलागंज वार्ड,नगरीय क्षेत्र,10500,11500,13000,14000,30000,32500,48000,42000,36000,,,,,,,
sadar3,60,99,243,150,हास्पिटल रोड़,60 पीर जलील वार्ड,नगरीय क्षेत्र,17000,19000,20500,22000,32000,34000,50500,43500,37500,,,,,,,
